model,model_name,index,method,dimension,M,efConstruction,efSearch,nlist,nprobe,pq_m,pq_bits,build_sec,train_sec,add_sec,precision@1,precision@3,precision@5,precision@10,precision@20,precision@50,recall@1,recall@3,recall@5,recall@10,recall@20,recall@50,f1@1,f1@3,f1@5,f1@10,f1@20,f1@50,hit@1,hit@3,hit@5,hit@10,hit@20,hit@50,ndcg@1,ndcg@3,ndcg@5,ndcg@10,ndcg@20,ndcg@50,mrr,map,ann_recall@1,ann_recall@3,ann_recall@5,ann_recall@10,ann_recall@20,ann_recall@50,search_mean_ms,search_p50_ms,search_p95_ms,search_p99_ms
bge,BAAI/bge-base-en-v1.5,IVF_nlist64_nprobe4,IVF-Flat,768,,,,64.0,4.0,,,0.4047558309998749,0.21640804200001185,0.18834778899986304,0.05725190839694656,0.03435114503816794,0.026259541984732824,0.017938931297709928,0.011183206106870229,0.005969465648854962,0.03196784057134303,0.057496621602573655,0.07016870778611023,0.09235218376729612,0.11049374958061768,0.14017235130120412,0.03749238886643467,0.03866424923676832,0.03462373142997301,0.02786249657959565,0.019277334146519533,0.011125573071446812,0.05725190839694656,0.09618320610687023,0.11984732824427481,0.15190839694656488,0.18244274809160305,0.23129770992366414,0.05725190839694656,0.05758888132367538,0.06160519826256263,0.0692611308638007,0.07476466098506836,0.08214752428386526,0.08806481677336674,0.053751367698739075,0.7587786259541984,0.737913486005089,0.7299236641221375,0.7040458015267175,0.6824427480916031,0.6488702290076336,1.3157999870233952,1.280879499972798,1.9315401000426389,2.1695218599825252
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist128_nprobe8,IVF-PQ,768,,,,128.0,8.0,48.0,8.0,12.682699771000443,9.769779737000135,2.912920034000308,0.03740458015267176,0.02417302798982188,0.019389312977099237,0.012900763358778627,0.00854961832061069,0.004885496183206107,0.024371137768084333,0.0438576881134133,0.05309666268308172,0.06834785476296713,0.08581600154409101,0.11552222407474101,0.027694777656609715,0.028758908606236856,0.026083316598583775,0.020224415875043342,0.014755493560694088,0.009096360152202922,0.03740458015267176,0.06946564885496183,0.09236641221374046,0.11603053435114503,0.150381679389313,0.1946564885496183,0.03740458015267176,0.04179800589115601,0.045765019996864637,0.05113859779763502,0.056650805709235676,0.06411613776688137,0.06399494298736058,0.04076137162955498,0.29770992366412213,0.3783715012722646,0.39175572519083973,0.4152671755725191,0.4393511450381679,0.4578167938931298,0.3561993687033478,0.34632700021575147,0.45742494980913756,0.5760977600493797
e5,intfloat/e5-base-v2,HNSW_M32_efSearch32,HNSW,768,32.0,200.0,32.0,,,,,44.79669056800003,,,0.06412213740458016,0.04223918575063613,0.03343511450381679,0.02274809160305344,0.014656488549618324,0.007908396946564887,0.042010481037198594,0.07854992124076093,0.1003668363019508,0.13116639403853145,0.16134044441882384,0.20658077979901338,0.047621801438595325,0.051074925922254176,0.046753348432737755,0.036673365782011184,0.025799638238230258,0.014879728877261772,0.06412213740458016,0.11526717557251909,0.14732824427480917,0.18931297709923664,0.22824427480916032,0.29083969465648857,0.06412213740458016,0.07285611568055135,0.0817273047182263,0.09268295180024123,0.10173916279062498,0.1127185599162835,0.10334806942492439,0.07476147345593678,0.8961832061068702,0.8938931297709923,0.8858015267175573,0.8608396946564886,0.8254198473282444,0.7510839694656488,0.3916095244280664,0.3876695001281405,0.5122714999629352,0.6042355698878061
e5,intfloat/e5-base-v2,IVF_nlist64_nprobe8,IVF-Flat,768,,,,64.0,8.0,,,0.36619039200013503,0.2085913220000748,0.15759907000006024,0.05725190839694656,0.03740458015267176,0.028549618320610693,0.017480916030534352,0.01083969465648855,0.0056641221374045805,0.03677299163940385,0.06695360332428137,0.08297871902169397,0.09631508155652979,0.11692509893758254,0.14656947915448182,0.04222739940297192,0.044181674983201705,0.03905138118878577,0.027677682516245434,0.01893485674263317,0.010633133291809743,0.05725190839694656,0.10152671755725191,0.1282442748091603,0.15114503816793892,0.18167938931297709,0.22442748091603054,0.05725190839694656,0.06380078518785,0.07007395996917914,0.07472934527489127,0.0807719670119727,0.08790254330011392,0.08958417345114063,0.060794591078454474,0.7595419847328244,0.7536895674300254,0.7319083969465648,0.7169465648854962,0.7041984732824428,0.6905648854961832,2.351625063360334,2.3292939999919327,2.91247649994375,3.230888609984959
e5,intfloat/e5-base-v2,IVF_nlist64_nprobe4,IVF-Flat,768,,,,64.0,4.0,,,0.36619039200013503,0.2085913220000748,0.15759907000006024,0.05114503816793893,0.030534351145038167,0.02274809160305344,0.014427480916030536,0.008893129770992369,0.004610687022900764,0.03081455228401793,0.05459900499640059,0.0657280223053484,0.07944108243021622,0.09578493503024306,0.11721379031406017,0.036095083881343415,0.0358520317680623,0.030825226512249417,0.022633151717241503,0.015467083143225683,0.00862837040587202,0.05114503816793893,0.08549618320610687,0.10458015267175573,0.12900763358778625,0.1534351145038168,0.18625954198473282,0.05114503816793893,0.053005089842662216,0.05722005609481201,0.0617835373234048,0.06646135799673601,0.0718511216287036,0.07681614816142855,0.04942399668512847,0.5984732824427481,0.5931297709923664,0.5763358778625954,0.5580916030534351,0.5437786259541985,0.5241374045801527,1.1299720137388853,1.1004314999354392,1.5596078499811483,1.7506625698842981
bge,BAAI/bge-base-en-v1.5,HNSW_M64_efSearch128,HNSW,768,64.0,200.0,128.0,,,,,42.794885499999964,,,0.0717557251908397,0.04885496183206106,0.03572519083969465,0.024351145038167942,0.01583969465648855,0.008595419847328246,0.04315952844242023,0.08297398985039309,0.0996810063442103,0.13089054743924758,0.16615921568164732,0.21615865222360975,0.04968068403182907,0.05608911154913566,0.048171019595581795,0.03815183390877786,0.02748123465564652,0.01608466194352194,0.0717557251908397,0.13129770992366413,0.15725190839694655,0.20076335877862594,0.2480916030534351,0.3152671755725191,0.0717557251908397,0.07958232975422307,0.08497737648903521,0.09576551985861485,0.10606374725086055,0.11819089685220906,0.1147391854255218,0.07673621996864256,0.9931297709923664,0.9900763358778626,0.9906870229007633,0.9894656488549619,0.98293893129771,0.9694503816793894,1.1148101526711056,1.1031195000441585,1.4640900499784946,1.6113686300650445
e5,intfloat/e5-base-v2,IVF_nlist256_nprobe4,IVF-Flat,768,,,,256.0,4.0,,,1.734260452999706,1.4760283159998835,0.2582321369998226,0.0366412213740458,0.021374045801526718,0.016335877862595417,0.011068702290076338,0.006679389312977099,0.0037099236641221374,0.022809887313704105,0.03721162001696353,0.044239973343026776,0.05721327525011897,0.06642992374157661,0.08861943906086293,0.026035711531894736,0.02446331446331446,0.0216057987813713,0.01713104909061806,0.011514188431361774,0.006924178236041321,0.0366412213740458,0.06030534351145038,0.07404580152671755,0.1,0.11374045801526718,0.14732824427480917,0.0366412213740458,0.03746089230333551,0.039804565508470995,0.04431710749705159,0.04718409665207923,0.05267489130957205,0.05584429408382384,0.035172516080804295,0.5297709923664122,0.5142493638676845,0.4906870229007633,0.4729770992366412,0.45881679389312974,0.4261832061068702,0.31844647709657214,0.3063305000523542,0.4594508000195674,0.5334996199462697
e5,intfloat/e5-base-v2,IVFPQ_nlist128_nprobe8,IVF-PQ,768,,,,128.0,8.0,48.0,8.0,12.511749128000247,9.557819145999929,2.953929982000318,0.02366412213740458,0.014249363867684477,0.011755725190839695,0.008396946564885497,0.005877862595419847,0.003358778625954199,0.014591057797164667,0.027568157033805888,0.034597419120319876,0.04635223555070883,0.06256622350093197,0.08407024671914468,0.01680149367172268,0.017692354295407726,0.016387819135910742,0.013398489463534296,0.010313470762947493,0.006297014074570881,0.02366412213740458,0.04198473282442748,0.0549618320610687,0.07557251908396946,0.10305343511450382,0.13816793893129772,0.02366412213740458,0.02538843537672239,0.028587641797553964,0.033028963079839206,0.03792616695330854,0.04309761049079847,0.04031631630365045,0.026238979252490892,0.13206106870229006,0.1707379134860051,0.18625954198473282,0.20923664122137406,0.23809160305343513,0.27215267175572516,0.36065609464881754,0.3541055002642679,0.44878775022425543,0.5283149503293318
e5,intfloat/e5-base-v2,IVF_nlist128_nprobe32,IVF-Flat,768,,,,128.0,32.0,,,0.6900267430000895,0.5220688440001595,0.16795789899992997,0.0633587786259542,0.039949109414758266,0.03221374045801527,0.020763358778625958,0.013244274809160307,0.006946564885496184,0.03995365321701199,0.07223350154311088,0.09579251038837927,0.11768848760878398,0.1425807420645997,0.18284968855492023,0.04595695229283015,0.04751621999713603,0.04474638169294658,0.03327069708747001,0.0232037291507845,0.013078890461392633,0.0633587786259542,0.10687022900763359,0.1450381679389313,0.1763358778625954,0.2129770992366412,0.26564885496183205,0.0633587786259542,0.06876026139308353,0.07811902006768578,0.08612568813216587,0.09370608526272607,0.10310519732623799,0.09957517627367495,0.06917964885331486,0.8725190839694656,0.8704834605597964,0.8636641221374046,0.8625954198473282,0.8620992366412213,0.8620458015267175,5.033981318319655,5.03089199992246,5.765564050011562,6.039572870056418
bge,BAAI/bge-base-en-v1.5,HNSW_M32_efSearch128,HNSW,768,32.0,200.0,128.0,,,,,39.20316088300001,,,0.07099236641221374,0.04885496183206107,0.03603053435114504,0.024274809160305343,0.015725190839694658,0.008580152671755725,0.042396169663794274,0.0827467997377068,0.10006268573352327,0.13030439694851695,0.16455525348608205,0.21458013532066542,0.048917325253203116,0.05616726494789974,0.048510290163859986,0.03805651935454997,0.02728560970064553,0.016044556890434127,0.07099236641221374,0.13129770992366413,0.15725190839694655,0.1984732824427481,0.24427480916030533,0.31221374045801525,0.07099236641221374,0.07911427846203571,0.08484938823126899,0.09523835952676475,0.1052808630763098,0.11747986870804879,0.1139535389379637,0.07627291100439756,0.9885496183206107,0.9888040712468195,0.9877862595419847,0.9858015267175573,0.9791221374045802,0.9641374045801526,0.9460895183188657,0.9413209999138417,1.2214865000260033,1.345742040020923
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist256_nprobe16,IVF-PQ,768,,,,256.0,16.0,48.0,8.0,14.017348950999803,11.015068271000018,3.002280679999785,0.03435114503816794,0.028753180661577605,0.02152671755725191,0.014809160305343511,0.009656488549618321,0.005328244274809161,0.02104325699745547,0.04895295650066643,0.062020023021931416,0.08164773415727615,0.10103627713987176,0.13383992948214107,0.02450139343269114,0.032950439364661945,0.02938896557217168,0.023513996272737325,0.016815624696189416,0.009976295241448073,0.03435114503816794,0.0816793893129771,0.1,0.1297709923664122,0.1618320610687023,0.21221374045801528,0.03435114503816794,0.044640320699610145,0.04910003861086164,0.056153668158049404,0.06212469648340534,0.07012026358192874,0.06658195034792726,0.042994554612230076,0.33129770992366414,0.3997455470737914,0.4198473282442748,0.43587786259541983,0.46030534351145036,0.4733129770992366,0.3873725083859836,0.38082149990259495,0.47357859982639633,0.5584488400290866
e5,intfloat/e5-base-v2,IVFPQ_nlist128_nprobe16,IVF-PQ,768,,,,128.0,16.0,48.0,8.0,12.511749128000247,9.557819145999929,2.953929982000318,0.026717557251908396,0.016793893129770993,0.013282442748091604,0.009465648854961834,0.006412213740458015,0.0036793893129770995,0.01688113413304253,0.03184387495456198,0.0391593965830607,0.05289258451472192,0.0696882951653944,0.09426252973922294,0.01934602293380919,0.02060468369628675,0.01855975661319173,0.015153747128086974,0.011314933190642515,0.006913302579128659,0.026717557251908396,0.04732824427480916,0.06030534351145038,0.0816793893129771,0.10916030534351145,0.14732824427480917,0.026717557251908396,0.029407794641599202,0.03256899173416684,0.03758398371658253,0.04267689071437612,0.04860604912818332,0.04443822251838754,0.030416105923348813,0.13587786259541984,0.18015267175572516,0.1948091603053435,0.22213740458015266,0.2536259541984733,0.2922442748091603,0.5821953931351297,0.5701550001049327,0.7184719499491621,0.8516726499647121
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist256_nprobe32,IVF-PQ,768,,,,256.0,32.0,48.0,8.0,14.017348950999803,11.015068271000018,3.002280679999785,0.035114503816793895,0.030025445292620863,0.022442748091603053,0.015419847328244278,0.010152671755725191,0.0055725190839694665,0.02112807463952502,0.05081894462619653,0.06407685084211803,0.08561295892402762,0.10754603116870975,0.14151380564838367,0.024654065188416334,0.03425905441373501,0.030496584192138753,0.02447336902801205,0.017696149103857698,0.010435961020438245,0.035114503816793895,0.08473282442748091,0.10381679389312977,0.13435114503816795,0.17022900763358778,0.22137404580152673,0.035114503816793895,0.046204868743025845,0.050674051610890114,0.05818682707166289,0.06484190286879085,0.07311899958799158,0.06880781263974906,0.04451942150639728,0.33587786259541985,0.40610687022900765,0.42732824427480914,0.4430534351145038,0.470381679389313,0.4850992366412214,0.6113389549654553,0.5921725000916922,0.8110132501087719,0.9514666201403088
bge,BAAI/bge-base-en-v1.5,IVF_nlist64_nprobe64,IVF-Flat,768,,,,64.0,64.0,,,0.4047558309998749,0.21640804200001185,0.18834778899986304,0.07251908396946564,0.04936386768447836,0.03633587786259542,0.02480916030534351,0.016106870229007635,0.008748091603053437,0.04328675490552455,0.08338293205322841,0.09974461957576247,0.13180233709149525,0.16732545826010362,0.21828091079625003,0.04989878654000791,0.056582871394040536,0.04870305753219988,0.03875018092134745,0.027903896729830166,0.016369934554437075,0.07251908396946564,0.13206106870229006,0.15801526717557252,0.20229007633587787,0.24961832061068703,0.31679389312977096,0.07251908396946564,0.0801196718069209,0.08542458451771723,0.09648638990739859,0.10686702641096,0.11921913901265764,0.11559987662516404,0.07726999399498836,1.0,1.0,1.0,0.9999236641221375,1.0,0.9999541984732825,20.38724666336012,20.309955500124488,21.057540000083463,22.413004220072708
e5,intfloat/e5-base-v2,IVF_nlist128_nprobe64,IVF-Flat,768,,,,128.0,64.0,,,0.6900267430000895,0.5220688440001595,0.16795789899992997,0.06870229007633588,0.043256997455470736,0.03480916030534351,0.023435114503816797,0.014923664122137406,0.007969465648854961,0.04311735126620622,0.07768727592818298,0.10291386020056878,0.1326510769702283,0.1607857548053308,0.2070960507592977,0.04958108897040195,0.051294845951334496,0.04828281980953737,0.037522997416094404,0.026157322012007517,0.014992077360895396,0.06870229007633588,0.11603053435114503,0.1534351145038168,0.19312977099236642,0.23282442748091603,0.29847328244274807,0.06870229007633588,0.0740272778208742,0.08401735263117686,0.09468722950126547,0.10323542378150487,0.1144427135503899,0.10798533797252251,0.07591038993082516,0.9305343511450381,0.9419847328244275,0.9465648854961832,0.9522900763358778,0.9571374045801527,0.9608854961832061,10.829684396948087,10.827308499983701,11.728468600051656,12.458803490026192
bge,BAAI/bge-base-en-v1.5,IVF_nlist512_nprobe16,IVF-Flat,768,,,,512.0,16.0,,,3.4289282059999096,3.057235736999928,0.37169246899998143,0.0633587786259542,0.03944020356234096,0.029618320610687022,0.01984732824427481,0.012557251908396946,0.006549618320610688,0.03667325072522648,0.06637687726718046,0.0818961099429017,0.10592346087864958,0.13041329674253122,0.16196267678528212,0.04269488207745954,0.04451089756634152,0.039562777316481855,0.03088713877378333,0.021689355711439165,0.012211935850858294,0.0633587786259542,0.1083969465648855,0.13282442748091602,0.16412213740458015,0.19923664122137405,0.24656488549618322,0.0633587786259542,0.06583820353752001,0.07085802245190806,0.07887685594009748,0.08596675165425603,0.09371105664170798,0.09675265555603604,0.062359807079512615,0.8320610687022901,0.8178117048346057,0.8128244274809162,0.7904580152671755,0.7694274809160305,0.729496183206107,0.6907759839744545,0.6761070000038671,0.9395879498470094,1.0514939201152629
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist64_nprobe8,IVF-PQ,768,,,,64.0,8.0,48.0,8.0,12.413034198999867,9.496211351000056,2.9168228479998106,0.03816793893129771,0.027735368956743,0.022595419847328244,0.014656488549618324,0.009541984732824428,0.005297709923664122,0.020892705682782016,0.046367712016566975,0.06364320190945931,0.07872589911047712,0.09679352486894258,0.127509986100671,0.024769742556002092,0.031301472064830846,0.03030264813268855,0.022970753643543142,0.016519358029005952,0.009897948962628349,0.03816793893129771,0.07709923664122137,0.10458015267175573,0.12595419847328243,0.15877862595419848,0.20610687022900764,0.03816793893129771,0.0436458873288396,0.05004154110145333,0.05516602658730672,0.060885597801533645,0.06853598754765354,0.06766457759729644,0.04216431558955186,0.3282442748091603,0.3798982188295165,0.40412213740458014,0.4346564885496184,0.4510687022900764,0.46630534351145037,0.6092972145071485,0.596264500018151,0.7911617501804358,0.912991580371454
e5,intfloat/e5-base-v2,IVF_nlist512_nprobe4,IVF-Flat,768,,,,512.0,4.0,,,3.2794744940003966,2.9403358330002902,0.33913866100010637,0.03816793893129771,0.02086513994910941,0.016793893129770993,0.011221374045801527,0.007175572519083971,0.003816793893129771,0.024636495819701922,0.03949321458863443,0.05039955167817763,0.06406174028270828,0.07699976281996747,0.09927868618667708,0.02811192624169723,0.025361741735787535,0.02334661098019877,0.017953693216056343,0.012585732222752584,0.007182289842500952,0.03816793893129771,0.061068702290076333,0.07862595419847328,0.10152671755725191,0.1183206106870229,0.14961832061068703,0.03816793893129771,0.038273397297166036,0.04291384639676805,0.047784761434550994,0.05183448789022493,0.0570552062751902,0.057233039756082016,0.038400405143605675,0.4908396946564885,0.4801526717557252,0.46030534351145036,0.44488549618320605,0.42236641221374044,0.3885343511450382,0.24126857480103991,0.2302589998635085,0.3433548498605887,0.42215966012463507
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist256_nprobe4,IVF-PQ,768,,,,256.0,4.0,48.0,8.0,14.017348950999803,11.015068271000018,3.002280679999785,0.030534351145038167,0.025445292620865135,0.019389312977099237,0.013206106870229007,0.008396946564885498,0.004488549618320611,0.019071246819338424,0.043625348358172784,0.056018114624984856,0.07310765782139829,0.0885598710026191,0.1145438544641508,0.022033200048467223,0.029276241146470153,0.026448822593860763,0.02092899645491308,0.014668827365075847,0.00841351356489475,0.030534351145038167,0.0717557251908397,0.0900763358778626,0.11450381679389313,0.14122137404580154,0.1801526717557252,0.030534351145038167,0.039627054286301505,0.0439360318467551,0.05000384754677933,0.05481974837146245,0.06112268797445156,0.058523427211543015,0.03801934104174281,0.30305343511450383,0.36463104325699747,0.3763358778625954,0.3876335877862596,0.40404580152671754,0.4049160305343512,0.2095608664110855,0.2025840001351753,0.2526957000782204,0.32830481989094634
e5,intfloat/e5-base-v2,IVF_nlist256_nprobe16,IVF-Flat,768,,,,256.0,16.0,,,1.734260452999706,1.4760283159998835,0.2582321369998226,0.059541984732824425,0.03587786259541985,0.02580152671755725,0.017099236641221375,0.01034351145038168,0.005435114503816794,0.0347628135223555,0.06245603030244036,0.07334207174191693,0.09248457415363844,0.1081850243545377,0.13813226964529443,0.040958769813731644,0.04142697421323376,0.03490889517607076,0.02681008787705578,0.017973576584985548,0.010191582354022942,0.059541984732824425,0.09923664122137404,0.116793893129771,0.1480916030534351,0.17022900763358778,0.2129770992366412,0.059541984732824425,0.06080562662916894,0.06405974415470794,0.07089503790046546,0.07560832075176745,0.08283272070204263,0.08733167199092426,0.056338127657136326,0.748854961832061,0.7417302798982189,0.7291603053435114,0.7138167938931298,0.7023282442748091,0.6746106870229007,1.1487547793909707,1.1379750000060085,1.4676254999244518,1.6205914100373775
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist512_nprobe8,IVF-PQ,768,,,,512.0,8.0,48.0,8.0,15.581190139000228,12.47655480000003,3.104635339000197,0.04045801526717557,0.02569974554707379,0.01908396946564886,0.013282442748091604,0.008778625954198474,0.005129770992366413,0.025220222949230583,0.04488064946080213,0.05414091845389554,0.07284263659890297,0.09115390897169308,0.12453050336074226,0.02855139771170305,0.02962098122403466,0.025824360741289347,0.02084847835215595,0.015183254703281744,0.009548391200270909,0.04045801526717557,0.0732824427480916,0.0900763358778626,0.11908396946564885,0.150381679389313,0.2,0.04045801526717557,0.04388468280502342,0.0468537376969012,0.053237696999629984,0.05886527253421313,0.06699631885212758,0.06602844269198552,0.04244833915782613,0.35725190839694654,0.41933842239185753,0.43282442748091604,0.44770992366412216,0.4535114503816794,0.45264122137404583,0.257456416798987,0.24982399986583914,0.3182824499617709,0.3998356999954923
e5,intfloat/e5-base-v2,IVFPQ_nlist512_nprobe64,IVF-PQ,768,,,,512.0,64.0,48.0,8.0,15.100016140999742,11.954737483999907,3.145278656999835,0.02748091603053435,0.017811704834605598,0.014656488549618324,0.010229007633587786,0.006793893129770993,0.004152671755725191,0.01811613958560523,0.03242911668484187,0.04306876803019404,0.05821598722321476,0.07550606355909263,0.11215394917644389,0.02026629435026381,0.02124819624819625,0.020229050000042367,0.016418307796994512,0.012027324209706319,0.007834809454119733,0.02748091603053435,0.051908396946564885,0.07022900763358779,0.09389312977099237,0.12061068702290076,0.17862595419847327,0.02748091603053435,0.030433170998820622,0.034795178077510404,0.04022783687833876,0.04526343483549891,0.0538599527126777,0.04864244297708479,0.03172508351549049,0.17557251908396945,0.22620865139949112,0.2416793893129771,0.2699236641221374,0.2964885496183206,0.340381679389313,0.6915449305369855,0.6831524999597605,0.8110298501378564,0.9342267300735331
bge,BAAI/bge-base-en-v1.5,IVF_nlist512_nprobe8,IVF-Flat,768,,,,512.0,8.0,,,3.4289282059999096,3.057235736999928,0.37169246899998143,0.05725190839694656,0.035623409669211195,0.02702290076335878,0.017557251908396947,0.01137404580152672,0.005923664122137405,0.03261339732049441,0.06049901467176062,0.07512311830349784,0.09268282111129224,0.11723627020672607,0.14540188071112725,0.03788272820827828,0.04018701534169594,0.03609839332448224,0.027221978521575558,0.019591273999762297,0.011021484609674538,0.05725190839694656,0.1,0.12366412213740458,0.14885496183206107,0.18549618320610686,0.2267175572519084,0.05725190839694656,0.059908808617729924,0.06452214032338056,0.07025543228838296,0.0774168398152837,0.08433564145326725,0.0886614301697844,0.05577864438953885,0.7648854961832061,0.750381679389313,0.7316030534351146,0.7038167938931298,0.6792748091603052,0.6314503816793894,0.38058366641341124,0.3681590000041979,0.5454681499145407,0.6174841599909087
bge,BAAI/bge-base-en-v1.5,IVF_nlist128_nprobe32,IVF-Flat,768,,,,128.0,32.0,,,0.6999369049999586,0.500947731999986,0.19898917299997265,0.07099236641221374,0.04732824427480915,0.033435114503816796,0.023206106870229008,0.014885496183206106,0.007893129770992366,0.041505584422063986,0.0807861829741961,0.09122044654777264,0.12251480528487946,0.15323454916919454,0.19706053552380684,0.04809217076392648,0.054232211028112993,0.04448589067470972,0.03610654593038422,0.025700619141350814,0.014769619152334403,0.07099236641221374,0.12748091603053435,0.1450381679389313,0.18778625954198475,0.23206106870229007,0.29083969465648857,0.07099236641221374,0.07764060457319369,0.08030279080808429,0.09100284763550447,0.09993092100083059,0.11036528892325372,0.11024253341438778,0.07272026252266663,0.9618320610687023,0.9513994910941476,0.9467175572519084,0.9386259541984732,0.9289694656488549,0.9130229007633588,5.006838106870932,4.88320750002913,6.28353555001695,6.683509750066606
e5,intfloat/e5-base-v2,IVF_nlist64_nprobe32,IVF-Flat,768,,,,64.0,32.0,,,0.36619039200013503,0.2085913220000748,0.15759907000006024,0.06870229007633588,0.04300254452926208,0.03450381679389313,0.023282442748091606,0.014770992366412215,0.0077862595419847325,0.04322337331879316,0.07823859060163506,0.1027018160953949,0.13154844762332413,0.1586767071681984,0.2015455272951933,0.04973376072612714,0.051247590407895754,0.04794960764426414,0.03727728758822307,0.025835803877449336,0.01462622421404636,0.06870229007633588,0.11755725190839694,0.1534351145038168,0.19236641221374046,0.23206106870229007,0.29236641221374043,0.06870229007633588,0.07395138759677716,0.08368389841583947,0.09420579761649836,0.10247447212494723,0.11282906801750506,0.1077247599399915,0.07518644814527446,0.9511450381679389,0.9569974554707378,0.9569465648854961,0.9559541984732826,0.958320610687023,0.958320610687023,10.926829525958041,10.92192449993945,11.813059549899663,12.30985523993468
e5,intfloat/e5-base-v2,HNSW_M64_efSearch64,HNSW,768,64.0,200.0,64.0,,,,,49.28337829399993,,,0.06717557251908397,0.04300254452926208,0.03435114503816794,0.02351145038167939,0.015267175572519083,0.008137404580152672,0.0424812189506846,0.0778968253968254,0.10206743002544527,0.13396749666787833,0.16489849822786787,0.20954359551281931,0.04869050372867167,0.05132029124395536,0.047805693034700676,0.03774477450810051,0.026736725977302506,0.015279876327336222,0.06717557251908397,0.116793893129771,0.15114503816793892,0.19312977099236642,0.2366412213740458,0.29847328244274807,0.06717557251908397,0.07338976013963483,0.08297126353789759,0.0943724012723624,0.10379990189585765,0.11471658488077414,0.10649447883851858,0.07562563958666202,0.9618320610687023,0.9610687022900763,0.9563358778625954,0.9450381679389313,0.9266412213740459,0.8851603053435114,0.7628421534355898,0.7618260000299415,0.9808730499571539,1.0934998100447049
bge,BAAI/bge-base-en-v1.5,IVF_nlist256_nprobe64,IVF-Flat,768,,,,256.0,64.0,,,1.6909005310003522,1.4442827090001629,0.24661782200018934,0.06946564885496183,0.04732824427480916,0.03404580152671756,0.0233587786259542,0.015496183206106868,0.008137404580152672,0.04201449027448129,0.0818562144959765,0.09408304196761998,0.12327816406350543,0.16065243027028173,0.2032796376684815,0.04828119293768149,0.0547423285611313,0.04558604158402092,0.03639102608127658,0.026817498809794678,0.015231568632441787,0.06946564885496183,0.12748091603053435,0.14885496183206107,0.19083969465648856,0.24045801526717558,0.30229007633587784,0.06946564885496183,0.0779010128356192,0.08165422450317517,0.09179074534221608,0.10264418548160908,0.112922244558658,0.11057871287404933,0.07413537552239398,0.966412213740458,0.9643765903307887,0.9601526717557254,0.9533587786259541,0.9467175572519084,0.9326259541984733,5.059588451143565,4.935807000038039,6.342719250017126,6.756552529991496
e5,intfloat/e5-base-v2,HNSW_M32_efSearch64,HNSW,768,32.0,200.0,64.0,,,,,44.79669056800003,,,0.06870229007633588,0.043765903307888036,0.03419847328244275,0.023282442748091603,0.015,0.008076335877862597,0.04362625711862353,0.07925814855204168,0.10155852417302798,0.13234535926329818,0.16391890073773815,0.21093586279913457,0.049962768359714915,0.05223450425740502,0.04762091174304915,0.03738936232062725,0.026369352176359228,0.015192885202421213,0.06870229007633588,0.11908396946564885,0.15114503816793892,0.1916030534351145,0.23511450381679388,0.3,0.06870229007633588,0.07469209967930701,0.08341096823135935,0.09441309393041154,0.10390572929340365,0.11522841764580863,0.1075680709580001,0.07611860948268755,0.9603053435114504,0.9587786259541985,0.9517557251908398,0.9376335877862597,0.9164885496183205,0.8698625954198473,0.6434098328198868,0.6442265000714542,0.7975395499784099,0.8914457900505116
bge,BAAI/bge-base-en-v1.5,IVFPQ_nlist512_nprobe64,IVF-PQ,768,,,,512.0,64.0,48.0,8.0,15.581190139000228,12.47655480000003,3.104635339000197,0.042748091603053436,0.028753180661577605,0.021526717557251912,0.015114503816793896,0.009923664122137405,0.005984732824427481,0.026365261117169515,0.04969707984975161,0.0610565854840664,0.08372776927792878,0.10412518145015011,0.14626104632119685,0.030078115268954958,0.03318332219095578,0.02926553364811111,0.023846992336300825,0.017270643835476714,0.011173143428409782,0.042748091603053436,0.08244274809160305,0.10229007633587786,0.13511450381679388,0.16793893129770993,0.22824427480916032,0.042748091603053436,0.04773991198281095,0.05161317388748974,0.05933985726091617,0.06567829635836035,0.07596367803385735,0.07278449789270813,0.046741895094686084,0.3717557251908397,0.4399491094147583,0.45648854961832064,0.4727480916030534,0.482557251908397,0.4914961832061069,0.6779309160338155,0.6666839999525109,0.8310097999583376,0.9268812399295718
bge,BAAI/bge-base-en-v1.5,HNSW_M16_efSearch64,HNSW,768,16.0,200.0,64.0,,,,,32.330048008000176,,,0.06870229007633588,0.04681933842239185,0.03465648854961832,0.023206106870229008,0.015381679389312976,0.008381679389312977,0.04038599154674592,0.07817119086820479,0.09532349998288715,0.1228298422411378,0.1584801898728505,0.20730917686322523,0.04675447538042958,0.05318900910704848,0.04636491645360079,0.036201292308483235,0.026623579508246932,0.0156435085456745,0.06870229007633588,0.1251908396946565,0.15114503816793892,0.18931297709923664,0.23511450381679388,0.29770992366412213,0.06870229007633588,0.0754710330327397,0.08092911049334242,0.09033463676423792,0.10075907988943457,0.11254479424397204,0.10919871609140155,0.07259107598248657,0.9618320610687023,0.959796437659033,0.9589312977099236,0.9457251908396948,0.9260687022900764,0.878442748091603,0.4128434763383631,0.4134955000836271,0.528414899974905,0.6062070899611172
