method,alpha,k,qid,precision,recall,f1,hit_rate,ndcg,mrr,ap,latency_total_ms,candidate_jaccard,oracle_union_recall,bm25_dense_overlap,bm25_gold_hits,dense_gold_hits,both_gold_hits,bm25_only_gold_hits,dense_only_gold_hits
weighted_fusion,0.1,5,a0197894ee94b01766fa2051f50f84e16b5c9370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.23731400020006,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,a0197894ee94b01766fa2051f50f84e16b5c9370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.23731400020006,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,a0197894ee94b01766fa2051f50f84e16b5c9370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.23731400020006,0.3333333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,a0197894ee94b01766fa2051f50f84e16b5c9370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.23731400020006,0.3888888888888889,0.5,28.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.1,1,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,55bafa0f7394163f4afd1d73340aac94c2d9f36c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7226620000274,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,cbb4eba59434d596749408be5b923efda7560890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.45228599973416,0.02040816326530612,0.5,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.1,1,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,1d9d7c96c5e826ac06741eb40e89fca6b4b022bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51537800012738,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,90eeb1b27f84c83ffcc8a88bc914a947c01a0c8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4719879999211,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,e057fa254ea7a4335de22fd97a0f08814b88aea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.87114899994776,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,610fc593638c5e9809ea9839912d0b282541d42d,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,221.80380899999363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,610fc593638c5e9809ea9839912d0b282541d42d,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,221.80380899999363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,610fc593638c5e9809ea9839912d0b282541d42d,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,221.80380899999363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,610fc593638c5e9809ea9839912d0b282541d42d,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,221.80380899999363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,610fc593638c5e9809ea9839912d0b282541d42d,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,221.80380899999363,0.08108108108108109,1.0,3.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.1,50,610fc593638c5e9809ea9839912d0b282541d42d,0.02,1.0,0.0392156862745098,1.0,0.18428883314870617,0.023809523809523808,0.023809523809523808,221.80380899999363,0.06382978723404255,1.0,6.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.1,1,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,ab895ed198374f598e13d6d61df88142019d13b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6431340001509,0.02040816326530612,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,8795bb1f874e5f3337710d8c3d5be49e672ab43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.40747699985877,0.07526881720430108,0.0,7.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.08108108108108109,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,c30b0d6b23f0f01573eea315176c5ffe4e0c6b5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.08498200008216,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,311f9971d61b91c7d76bba1ad6f038390977a8be,0.0,0.0,0.0,0.0,0.0,0.5,0.5,116.5814109999701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,311f9971d61b91c7d76bba1ad6f038390977a8be,0.3333333333333333,1.0,0.5,1.0,0.6309297535714575,0.5,0.5,116.5814109999701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.1,5,311f9971d61b91c7d76bba1ad6f038390977a8be,0.2,1.0,0.33333333333333337,1.0,0.6309297535714575,0.5,0.5,116.5814109999701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.1,10,311f9971d61b91c7d76bba1ad6f038390977a8be,0.1,1.0,0.18181818181818182,1.0,0.6309297535714575,0.5,0.5,116.5814109999701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.1,20,311f9971d61b91c7d76bba1ad6f038390977a8be,0.05,1.0,0.09523809523809523,1.0,0.6309297535714575,0.5,0.5,116.5814109999701,0.05263157894736842,1.0,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.1,50,311f9971d61b91c7d76bba1ad6f038390977a8be,0.02,1.0,0.0392156862745098,1.0,0.6309297535714575,0.5,0.5,116.5814109999701,0.0989010989010989,1.0,9.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,0.1,1,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,23cbf6ab365c1eb760b565d8ba51fb3f06257d62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16807900030472,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,6ec267f66a1c5f996519aed8aa0befb5e5aec205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27905999986615,0.06382978723404255,0.0,6.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,5,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,10,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,20,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,50,f9ae1b31c1a60aacb9ef869e1cc6b0e70c6e5d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.42217699979119,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,1,a9d5f83f4b32c52105f2ae1c570f1c590ac52487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4341120000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.1,3,a9d5f83f4b32c52105f2ae1c570f1c590ac52487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4341120000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
