query_id,latency_ms,num_relevant,precision@1,recall@1,f1@1,ndcg@1,precision@3,recall@3,f1@3,ndcg@3,precision@5,recall@5,f1@5,ndcg@5,precision@10,recall@10,f1@10,ndcg@10,precision@20,recall@20,f1@20,ndcg@20,precision@50,recall@50,f1@50,ndcg@50,mrr
a77d38427639d54461ae308f3045434f81e497d0,178.79889998584986,4,1.0,0.25,0.4,1.0,0.3333333333333333,0.25,0.28571428571428575,0.46927872602275644,0.4,0.5,0.4444444444444445,0.5413996682199069,0.3,0.75,0.4285714285714285,0.6804558477306826,0.15,0.75,0.24999999999999997,0.6804558477306826,0.08,1.0,0.14814814814814814,0.7585318577291028,1.0
d36a6447bfe58204e0d29f9213d84be04d875624,137.6454999553971,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012309207287050715
5ed02ae6c534cd49d405489990f0e4ba0330ff1b,506.86569995013997,2,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4,0.6131471927654584,0.2,0.5,0.28571428571428575,0.6131471927654584,0.1,0.5,0.16666666666666669,0.6131471927654584,0.1,1.0,0.18181818181818182,0.7601875334318685,0.04,1.0,0.07692307692307693,0.7601875334318685,1.0
f6346828c2f44529dc307abf04dd246bfeb4a9b2,283.17010001046583,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.261740763932373e-05
935873b97872820b7b6100d6a785fba286b94900,174.31450000731274,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.4,0.6666666666666666,0.5,0.4776237035032179,0.3,1.0,0.4615384615384615,0.6256646589861505,0.15,1.0,0.2608695652173913,0.6256646589861505,0.06,1.0,0.11320754716981131,0.6256646589861505,0.5
f2bcfdbebb418e7da165c19b8c7167719432ee48,290.8105999813415,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782017924255565e-05
0fe49431db5ffaa24372919daf24d8f84117bfda,158.09069998795167,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986655488017886e-05
0f9c1586f1b4b531fa4fd113e767d06af90b1ae8,223.3315000194125,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609
52faf319e37aa15fff1ab47f634a5a584dc42e75,315.97899994812906,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464
0c7cb3010ed92b8d46583a67e72946a6c0115f1f,400.5656000226736,2,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4,0.6131471927654584,0.2,0.5,0.28571428571428575,0.6131471927654584,0.1,0.5,0.16666666666666669,0.6131471927654584,0.05,0.5,0.09090909090909091,0.6131471927654584,0.02,0.5,0.038461538461538464,0.6131471927654584,1.0
